bo3_id,players,winner,score,replay_urls,maps,total_duration_min,time_span_hours,description
Bo3_4422,Blackmelon vs Blodir,Blodir,3-0,"https://api.bar-rts.com/replays/91a741681232fb6897878ca9026457ef,https://api.bar-rts.com/replays/18aa41685be3b63679cf7e059a115f3f,https://api.bar-rts.com/replays/e2b0416849db9069fe4a0977f8dec8cd","Unknown, Unknown, Unknown",35,0.7,Bo3 4422: Blackmelon vs Blodir - Blodir wins 3-0 (35min)
Bo3_4423,Offline_ vs [DmE]Yun,[DmE]Yun,2-1,"https://api.bar-rts.com/replays/94146d68fc22892d123e08692b05d527,https://api.bar-rts.com/replays/e4176d689c842aba32b6bde6ab58d038,https://api.bar-rts.com/replays/171b6d68337bd223f25244515fdae4d1","Unknown, Unknown, Unknown",35,0.5,Bo3 4423: Offline_ vs [DmE]Yun - [DmE]Yun wins 2-1 (35min)
Bo3_4424,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]CommanderBrad,2-1,"https://api.bar-rts.com/replays/7aeb3368b7b54a7b5024d3d9c5656e32,https://api.bar-rts.com/replays/f0ed33686f316a9f665a8d33d710be7c,https://api.bar-rts.com/replays/89f13368e57d292d277512b415a0d9cb","Unknown, Unknown, Unknown",35,0.4,Bo3 4424: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]CommanderBrad wins 2-1 (35min)
Bo3_4425,Blodir vs TM_autopilot,TM_autopilot,3-0,"https://api.bar-rts.com/replays/e67a4068b89f638935ace2cc7306f789,https://api.bar-rts.com/replays/4b7e4068bcb8d39ad017bc0e79c8a9e4,https://api.bar-rts.com/replays/6c8040688eee1946795156afdf7ef0ff","Unknown, Unknown, Unknown",35,0.4,Bo3 4425: Blodir vs TM_autopilot - TM_autopilot wins 3-0 (35min)
Bo3_4426,Yutenshi vs therxy,Yutenshi,3-0,"https://api.bar-rts.com/replays/7a8b3c68622878b4c5a8651c683a18a5,https://api.bar-rts.com/replays/5bc23c688ee64f5bf53aa82101910da0,https://api.bar-rts.com/replays/a9c83c68c71134150757241ac0828632","Unknown, Unknown, Unknown",35,4.4,Bo3 4426: Yutenshi vs therxy - Yutenshi wins 3-0 (35min)
Bo3_4427,modulo vs therxy,modulo,3-0,"https://api.bar-rts.com/replays/2dd53c689595205a36acb3eb0a7e63e0,https://api.bar-rts.com/replays/beeb3c68c129fa7ffc17fcaa755da6ea,https://api.bar-rts.com/replays/018d4068b9ca73b5fc1fbee167023d2a","Unknown, Unknown, Unknown",35,67.7,Bo3 4427: modulo vs therxy - modulo wins 3-0 (35min)
Bo3_4428,Jamerz vs TheMicrowave,Jamerz,3-0,"https://api.bar-rts.com/replays/e7281c6843672fea8a275de540504c62,https://api.bar-rts.com/replays/142b1c68fbbc0a827b78f74a9fa2080b,https://api.bar-rts.com/replays/01311c68845e305759cee4b18273d8de","Unknown, Unknown, Unknown",35,0.6,Bo3 4428: Jamerz vs TheMicrowave - Jamerz wins 3-0 (35min)
Bo3_4429,Raider vs TotalDannihiliation,TotalDannihiliation,2-1,"https://api.bar-rts.com/replays/b09b3d68daf077026b2963141b77604b,https://api.bar-rts.com/replays/d39d3d68c0a548497c208fa67c1cc5f0,https://api.bar-rts.com/replays/cea23d68fa983acfd74f9712092fc529","Unknown, Unknown, Unknown",35,0.5,Bo3 4429: Raider vs TotalDannihiliation - TotalDannihiliation wins 2-1 (35min)
Bo3_4430,B00biesEnjoyer vs k1ngpool,k1ngpool,2-1,"https://api.bar-rts.com/replays/5e0e3b68d038ab315af8a6beab6dc9d9,https://api.bar-rts.com/replays/f8113b68cced377b94cf7693cd4cddbf,https://api.bar-rts.com/replays/5b143b68a95ad4687ce7ed6f68443154","Unknown, Unknown, Unknown",35,0.4,Bo3 4430: B00biesEnjoyer vs k1ngpool - k1ngpool wins 2-1 (35min)
Bo3_4431,Jamerz vs modulo,modulo,3-0,"https://api.bar-rts.com/replays/4ed140680211d04f9b3fbcb1169e6a59,https://api.bar-rts.com/replays/1d3c43682d5a5a00045b71d536bd497e,https://api.bar-rts.com/replays/466b4768c0498a942701a8cb8193ed24","Unknown, Unknown, Unknown",35,120.2,Bo3 4431: Jamerz vs modulo - modulo wins 3-0 (35min)
Bo3_4432,DrSen vs TrainingDummy,TrainingDummy,3-0,"https://api.bar-rts.com/replays/c05d5c6862cc67a5f819602ec6b1255c,https://api.bar-rts.com/replays/bd675c681c84905599344ecb85920d6e,https://api.bar-rts.com/replays/be6a5c684a4f2be4e17a2131124b3688","Unknown, Unknown, Unknown",35,0.9,Bo3 4432: DrSen vs TrainingDummy - TrainingDummy wins 3-0 (35min)
Bo3_4433,MeowCatMeow vs [DmE]C3BO,[DmE]C3BO,3-0,"https://api.bar-rts.com/replays/dd12576849ccb1e244a47c5fa20e607e,https://api.bar-rts.com/replays/9f145768f877474811adf7e6d58d2b96,https://api.bar-rts.com/replays/abc65968d15e9dae23502eab7627f52c","Unknown, Unknown, Unknown",35,49.2,Bo3 4433: MeowCatMeow vs [DmE]C3BO - [DmE]C3BO wins 3-0 (35min)
Bo3_4434,LeninBomber vs maddogg411,maddogg411,2-1,"https://api.bar-rts.com/replays/03435d683dfab52807f791614112bf87,https://api.bar-rts.com/replays/52475d6808b2224bc329abfe1d8c8183,https://api.bar-rts.com/replays/6c4b5d68f4d738982bd1177cfdb8e9bb","Unknown, Unknown, Unknown",35,0.6,Bo3 4434: LeninBomber vs maddogg411 - maddogg411 wins 2-1 (35min)
Bo3_4435,DonaldPimp vs Kcorp,Kcorp,3-0,"https://api.bar-rts.com/replays/d03008685041b6d5c4d6714f6d61bda5,https://api.bar-rts.com/replays/4f350868a8ee07ec070053fce2f2445b,https://api.bar-rts.com/replays/853708687ab64f4ae371e47832374767","Unknown, Unknown, Unknown",35,0.5,Bo3 4435: DonaldPimp vs Kcorp - Kcorp wins 3-0 (35min)
Bo3_4436,Exrus vs nezero,Exrus,3-0,"https://api.bar-rts.com/replays/7ce306689a4a1919912e272965e8cadb,https://api.bar-rts.com/replays/51e60668c323a0a304a219a4179282f4,https://api.bar-rts.com/replays/55e707683d70e07849dc3a41d0e5a391","Unknown, Unknown, Unknown",35,18.5,Bo3 4436: Exrus vs nezero - Exrus wins 3-0 (35min)
Bo3_4437,Kura539 vs Robosnail,Robosnail,2-1,"https://api.bar-rts.com/replays/5f6f046813a528a23b7bdcdd84dc445b,https://api.bar-rts.com/replays/5672046898a540756fecd114388cc51c,https://api.bar-rts.com/replays/ed7304688aaeeec85c6908c125ed9168","Unknown, Unknown, Unknown",35,0.3,Bo3 4437: Kura539 vs Robosnail - Robosnail wins 2-1 (35min)
Bo3_4438,AnnaDrama vs NoPRO_Hat_without,AnnaDrama,3-0,"https://api.bar-rts.com/replays/d5363c68f7467bbd71d227bd249a7fd3,https://api.bar-rts.com/replays/5b3d3c68291179091c62fcb59c49a455,https://api.bar-rts.com/replays/0f3f3c687ee941265e1d3599d83b68c1","Unknown, Unknown, Unknown",35,0.6,Bo3 4438: AnnaDrama vs NoPRO_Hat_without - AnnaDrama wins 3-0 (35min)
Bo3_4439,[DmE]Hellontoast vs [ZFC]Zeteo,[ZFC]Zeteo,3-0,"https://api.bar-rts.com/replays/1bd11a687c594affaf49df66bcfadc94,https://api.bar-rts.com/replays/efda1a68628951f684e099b70bcb9f16,https://api.bar-rts.com/replays/fec51f686ac5503d2bb8d337f435f296","Unknown, Unknown, Unknown",35,90.2,Bo3 4439: [DmE]Hellontoast vs [ZFC]Zeteo - [ZFC]Zeteo wins 3-0 (35min)
Bo3_4440,[DmE]Hellontoast vs [ZFC]Zeteo,[ZFC]Zeteo,3-0,"https://api.bar-rts.com/replays/efda1a68628951f684e099b70bcb9f16,https://api.bar-rts.com/replays/fec51f686ac5503d2bb8d337f435f296,https://api.bar-rts.com/replays/11ca1f68ca5926c85f7293032f6a5871","Unknown, Unknown, Unknown",35,89.8,Bo3 4440: [DmE]Hellontoast vs [ZFC]Zeteo - [ZFC]Zeteo wins 3-0 (35min)
Bo3_4441,AreYouNotEntertained vs SuicidalWalnut,SuicidalWalnut,2-1,"https://api.bar-rts.com/replays/33534568e5a03855115502ceca705036,https://api.bar-rts.com/replays/e45645682bab81b42ba12c91e83a4077,https://api.bar-rts.com/replays/7b594568aff08d05c5c1229e16235945","Unknown, Unknown, Unknown",35,0.4,Bo3 4441: AreYouNotEntertained vs SuicidalWalnut - SuicidalWalnut wins 2-1 (35min)
Bo3_4442,[BAC]Encyclopedia vs [Crd]Yume,[Crd]Yume,2-1,"https://api.bar-rts.com/replays/02ce3668634ca992fcd86332e5c4f253,https://api.bar-rts.com/replays/9dd1366866c52957f9bad7c12801b022,https://api.bar-rts.com/replays/29d6366850389499639736f2aef91686","Unknown, Unknown, Unknown",35,0.6,Bo3 4442: [BAC]Encyclopedia vs [Crd]Yume - [Crd]Yume wins 2-1 (35min)
Bo3_4443,Argos17 vs AxDas,Argos17,3-0,"https://api.bar-rts.com/replays/29ce0668aac603e581dbb13db5cb4c7f,https://api.bar-rts.com/replays/1dd3066873a81ea7915591bbe2642a29,https://api.bar-rts.com/replays/d7d60668f0d86d48e4127e6ca5faaf51","Unknown, Unknown, Unknown",35,0.6,Bo3 4443: Argos17 vs AxDas - Argos17 wins 3-0 (35min)
Bo3_4444,Jamerz vs [Crd]Joisco,Jamerz,2-1,"https://api.bar-rts.com/replays/59d8236828294368b5ebe72b7f863cc5,https://api.bar-rts.com/replays/8edc2368ec784112a5c1252690fdc879,https://api.bar-rts.com/replays/39e323687fcf0a579de52e01377afa90","Unknown, Unknown, Unknown",35,0.8,Bo3 4444: Jamerz vs [Crd]Joisco - Jamerz wins 2-1 (35min)
Bo3_4445,[CRD]HMSIndcnstrctbl vs mgtyalx,mgtyalx,3-0,"https://api.bar-rts.com/replays/037d2f682c509328251a999fbb02ab8f,https://api.bar-rts.com/replays/087f2f68ef96f0f9f924cce7ff1fc685,https://api.bar-rts.com/replays/39832f6871a6dfbe27aba2170ff31e14","Unknown, Unknown, Unknown",35,0.4,Bo3 4445: [CRD]HMSIndcnstrctbl vs mgtyalx - mgtyalx wins 3-0 (35min)
Bo3_4446,[DmE]C3BO vs therxy,[DmE]C3BO,2-1,"https://api.bar-rts.com/replays/3b9112684d78170fd5c9fd718d305254,https://api.bar-rts.com/replays/aa2117685635f98b8662bd54c14c7da0,https://api.bar-rts.com/replays/782417683a18e45db37c279523b04673","Unknown, Unknown, Unknown",35,83.3,Bo3 4446: [DmE]C3BO vs therxy - [DmE]C3BO wins 2-1 (35min)
Bo3_4447,Mikatsuki vs TM_Sashkorin,TM_Sashkorin,3-0,"https://api.bar-rts.com/replays/93263f681e5ce192a0ccb9d4b03e84fd,https://api.bar-rts.com/replays/75293f68431e942a0c10805b84a6e633,https://api.bar-rts.com/replays/dc2a44681fd79f0dcb1ddb386a96d883","Unknown, Unknown, Unknown",35,91.3,Bo3 4447: Mikatsuki vs TM_Sashkorin - TM_Sashkorin wins 3-0 (35min)
Bo3_4448,Happiness vs Jason,Happiness,2-1,"https://api.bar-rts.com/replays/ce911768baa6f8bf3286e506176da5c7,https://api.bar-rts.com/replays/37941768d76ae13b4c0bd02d8b8f3ef9,https://api.bar-rts.com/replays/8f96176800457eb187d9bc1410872df1","Unknown, Unknown, Unknown",35,0.3,Bo3 4448: Happiness vs Jason - Happiness wins 2-1 (35min)
Bo3_4449,Jamerz vs modulo,modulo,3-0,"https://api.bar-rts.com/replays/73403a685044de1bccd3292dadca7b27,https://api.bar-rts.com/replays/2b993b6828fe0c068e2190982fa4800b,https://api.bar-rts.com/replays/db9e3b6857d6327d36460918a7ca92e5","Unknown, Unknown, Unknown",35,24.9,Bo3 4449: Jamerz vs modulo - modulo wins 3-0 (35min)
Bo3_4450,Camellll vs NuttyWombat,NuttyWombat,2-1,"https://api.bar-rts.com/replays/af383268efe6b0956206d043d6665915,https://api.bar-rts.com/replays/36e038680797f45ed93c6bb84f6e3148,https://api.bar-rts.com/replays/6be33868d53bc8efa6ce638a35375e23","Unknown, Unknown, Unknown",35,121.4,Bo3 4450: Camellll vs NuttyWombat - NuttyWombat wins 2-1 (35min)
Bo3_4451,StarDoM vs TrainingDummy,StarDoM,2-1,"https://api.bar-rts.com/replays/7e715768592895ad095638f2f3d3da8f,https://api.bar-rts.com/replays/d17457686c32ced164833880b72115b4,https://api.bar-rts.com/replays/41785768b24b19ed74ab88efceccf387","Unknown, Unknown, Unknown",35,0.5,Bo3 4451: StarDoM vs TrainingDummy - StarDoM wins 2-1 (35min)
Bo3_4452,Happiness vs Jason,Happiness,2-1,"https://api.bar-rts.com/replays/37941768d76ae13b4c0bd02d8b8f3ef9,https://api.bar-rts.com/replays/8f96176800457eb187d9bc1410872df1,https://api.bar-rts.com/replays/dd9b1768cc7866af1dd67cc08c6353d4","Unknown, Unknown, Unknown",35,0.5,Bo3 4452: Happiness vs Jason - Happiness wins 2-1 (35min)
Bo3_4453,Dreamlight vs [DmE]Hellontoast,[DmE]Hellontoast,2-1,"https://api.bar-rts.com/replays/a5182c68e9cab55e18ee0f4fd6f3f4e0,https://api.bar-rts.com/replays/6e222c6878b1ed4fa123b466ef7e67ba,https://api.bar-rts.com/replays/e0272c68d5951f6f61e987ec75a286f0","Unknown, Unknown, Unknown",35,1.1,Bo3 4453: Dreamlight vs [DmE]Hellontoast - [DmE]Hellontoast wins 2-1 (35min)
Bo3_4454,Bali_Shag vs MisterMewmers,MisterMewmers,3-0,"https://api.bar-rts.com/replays/9bf15968ea01c7e6b00755c8b1fe0c7c,https://api.bar-rts.com/replays/bbf35968be3bbbdd17e2ba6d1bad0434,https://api.bar-rts.com/replays/18f85968f272997be18bf90d608ffedb","Unknown, Unknown, Unknown",35,0.5,Bo3 4454: Bali_Shag vs MisterMewmers - MisterMewmers wins 3-0 (35min)
Bo3_4455,Unitas vs hazlo,hazlo,3-0,"https://api.bar-rts.com/replays/895c1e68996fa88a6313bb47eaf94933,https://api.bar-rts.com/replays/295f1e680bc3efe18125f2e69c7ec6e9,https://api.bar-rts.com/replays/cf621e688382342b17cc65a3f173cfac","Unknown, Unknown, Unknown",35,0.4,Bo3 4455: Unitas vs hazlo - hazlo wins 3-0 (35min)
Bo3_4456,PRO_Muffy vs PRO_pretor,PRO_pretor,3-0,"https://api.bar-rts.com/replays/aa921668a4d2373637f9506a71b6d21f,https://api.bar-rts.com/replays/69951668d938b78fe229746fb06c7a05,https://api.bar-rts.com/replays/359916687965e81df5c73da56b64aeb5","Unknown, Unknown, Unknown",35,0.5,Bo3 4456: PRO_Muffy vs PRO_pretor - PRO_pretor wins 3-0 (35min)
Bo3_4457,Beanominator vs Krydunk,Beanominator,3-0,"https://api.bar-rts.com/replays/5fb43068f3a2140890330c426bf84ef1,https://api.bar-rts.com/replays/dfb730681efea996b5516a609928d20f,https://api.bar-rts.com/replays/b7bb306888fe57309792068b1b2c0f3b","Unknown, Unknown, Unknown",35,0.5,Bo3 4457: Beanominator vs Krydunk - Beanominator wins 3-0 (35min)
Bo3_4458,[Crd]Desmortes vs [Crd]tempash,[Crd]Desmortes,2-1,"https://api.bar-rts.com/replays/aa855468d19f152e93c8577374016015,https://api.bar-rts.com/replays/a6875468d52ad14ee2bf71a5af696e88,https://api.bar-rts.com/replays/0f8d54688b52fbd69e9b412999c3fdfc","Unknown, Unknown, Unknown",35,0.5,Bo3 4458: [Crd]Desmortes vs [Crd]tempash - [Crd]Desmortes wins 2-1 (35min)
Bo3_4459,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]RupeDogg,2-1,"https://api.bar-rts.com/replays/d3e04868d8820a3f926b50b58756542f,https://api.bar-rts.com/replays/2ae54868dfa02ed5f01e9b52fce45c35,https://api.bar-rts.com/replays/81e74868f804fa34eabf89be4859504f","Unknown, Unknown, Unknown",35,0.5,Bo3 4459: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]RupeDogg wins 2-1 (35min)
Bo3_4460,[ACE]greenphox vs [DmE]Yun,[ACE]greenphox,3-0,"https://api.bar-rts.com/replays/2716656854b94b77a1dafcdd21105350,https://api.bar-rts.com/replays/351a65683173c7dafe13e39498ab9e87,https://api.bar-rts.com/replays/b19f6768afae54009b6b2dfe9e63e469","Unknown, Unknown, Unknown",35,46.2,Bo3 4460: [ACE]greenphox vs [DmE]Yun - [ACE]greenphox wins 3-0 (35min)
Bo3_4461,Errorovich vs lumennn,lumennn,2-1,"https://api.bar-rts.com/replays/36f54168c2a0ad791a3961fee755b058,https://api.bar-rts.com/replays/eff7416849a854e69e7896851bfabafe,https://api.bar-rts.com/replays/220a426817d8db090875ffd2a3ee8454","Unknown, Unknown, Unknown",35,1.5,Bo3 4461: Errorovich vs lumennn - lumennn wins 2-1 (35min)
Bo3_4462,PRO_InDaCluB vs StarDoM,StarDoM,2-1,"https://api.bar-rts.com/replays/9af36468ddde1f21ed87be1cd514553d,https://api.bar-rts.com/replays/89f664682b2d8cc87dc6465ae1979b2f,https://api.bar-rts.com/replays/29fa646826bf09e18ce3f88816dccf7e","Unknown, Unknown, Unknown",35,0.5,Bo3 4462: PRO_InDaCluB vs StarDoM - StarDoM wins 2-1 (35min)
Bo3_4463,MarsTheProtogen vs [Crd]BalRockY,[Crd]BalRockY,2-1,"https://api.bar-rts.com/replays/7c4526685c312fa49595f3035e1ab3ff,https://api.bar-rts.com/replays/c148266846ab9a5a9919f39424b28c0b,https://api.bar-rts.com/replays/224c266875d8a94f5097d858ad73dbb9","Unknown, Unknown, Unknown",35,0.5,Bo3 4463: MarsTheProtogen vs [Crd]BalRockY - [Crd]BalRockY wins 2-1 (35min)
Bo3_4464,Jamerz vs therxy,Jamerz,2-1,"https://api.bar-rts.com/replays/04e83c68c6309a84a23286d46c1fab18,https://api.bar-rts.com/replays/42243d68bf12f378a7e3e044a48f3853,https://api.bar-rts.com/replays/42283d6889e7421f7b94397ff7a84159","Unknown, Unknown, Unknown",35,4.6,Bo3 4464: Jamerz vs therxy - Jamerz wins 2-1 (35min)
Bo3_4465,modulo vs therxy,modulo,3-0,"https://api.bar-rts.com/replays/37cd2468aff4d7a4278c5a8ffc5a186b,https://api.bar-rts.com/replays/9b5a2668532ac1157a2b1bb009e8381e,https://api.bar-rts.com/replays/276126688fc094f78099a115b0371575","Unknown, Unknown, Unknown",35,28.7,Bo3 4465: modulo vs therxy - modulo wins 3-0 (35min)
Bo3_4466,ARM4Ever vs MisterMewmers,ARM4Ever,2-1,"https://api.bar-rts.com/replays/1bd4596883185adf0ad7ea86c10fbe80,https://api.bar-rts.com/replays/6fd75968ef119af7ef9efc29aeb158af,https://api.bar-rts.com/replays/cd005c68c2a4e24cad6201400a39e600","Unknown, Unknown, Unknown",35,39.6,Bo3 4466: ARM4Ever vs MisterMewmers - ARM4Ever wins 2-1 (35min)
Bo3_4467,Slooth vs polus21,Slooth,2-1,"https://api.bar-rts.com/replays/0ea10a68b814eeaa6069f0b4aada4bbf,https://api.bar-rts.com/replays/afa40a68cf7c2588b32095f639569f5d,https://api.bar-rts.com/replays/eca70a68c7acb2a9c9e50194ea1eae13","Unknown, Unknown, Unknown",35,0.5,Bo3 4467: Slooth vs polus21 - Slooth wins 2-1 (35min)
Bo3_4468,[DmE]C3BO vs therxy,therxy,2-1,"https://api.bar-rts.com/replays/562617682bb6427b91d761269878da78,https://api.bar-rts.com/replays/aa28176876da735b7241c033cbda5303,https://api.bar-rts.com/replays/bb391768eff1edd9577567be0cbe870f","Unknown, Unknown, Unknown",35,1.4,Bo3 4468: [DmE]C3BO vs therxy - therxy wins 2-1 (35min)
Bo3_4469,PRO_rANDY vs PROt_Ikreist,PRO_rANDY,3-0,"https://api.bar-rts.com/replays/1f8e6668b2f1cd49cf8a24e9ee1df77d,https://api.bar-rts.com/replays/4d916668832e4f0c36a3bdf29cbbeeb9,https://api.bar-rts.com/replays/5e94666831b26bab520cebe7dd0747e9","Unknown, Unknown, Unknown",35,0.4,Bo3 4469: PRO_rANDY vs PROt_Ikreist - PRO_rANDY wins 3-0 (35min)
Bo3_4470,FRODODOR vs Stefanblast,FRODODOR,3-0,"https://api.bar-rts.com/replays/ef310568eb8de8b4e3fb45f5e7b960e6,https://api.bar-rts.com/replays/5f3405681e80134e23e6511d46823db8,https://api.bar-rts.com/replays/8a390568a9dbaa37626236f14dca6934","Unknown, Unknown, Unknown",35,0.5,Bo3 4470: FRODODOR vs Stefanblast - FRODODOR wins 3-0 (35min)
Bo3_4471,[ZFC]Contra vs therxy,therxy,3-0,"https://api.bar-rts.com/replays/416b2b6834b82304ad1b8656664745da,https://api.bar-rts.com/replays/fb6e2b68af1592498131498f0a64df87,https://api.bar-rts.com/replays/b9722b6826cd2ab23159bc36a16473ea","Unknown, Unknown, Unknown",35,0.5,Bo3 4471: [ZFC]Contra vs therxy - therxy wins 3-0 (35min)
Bo3_4472,Elril26 vs galgtonold,galgtonold,3-0,"https://api.bar-rts.com/replays/d07e17689b2008d8c5132fbfd7192a39,https://api.bar-rts.com/replays/0f8117684b1575a47488d3c0a5d286eb,https://api.bar-rts.com/replays/2ce31f68dd60d7f4b6a3a59eacb9d8c3","Unknown, Unknown, Unknown",35,152.8,Bo3 4472: Elril26 vs galgtonold - galgtonold wins 3-0 (35min)
Bo3_4473,Elril26 vs Hellontoast,Hellontoast,3-0,"https://api.bar-rts.com/replays/7c651768abe5428f1943b6bcf0c3c312,https://api.bar-rts.com/replays/df681768bf5d398c667841b5b0cc10cc,https://api.bar-rts.com/replays/dc6b1768474b99c60f1adb8ff503bd39","Unknown, Unknown, Unknown",35,0.5,Bo3 4473: Elril26 vs Hellontoast - Hellontoast wins 3-0 (35min)
Bo3_4474,DeRandom vs chasmnaut,chasmnaut,2-1,"https://api.bar-rts.com/replays/6f511e68bd1321c10dd67289338bf872,https://api.bar-rts.com/replays/e3531e685d127287bc22d415cead84af,https://api.bar-rts.com/replays/b5561e6865c2e737813c4bc21a146b4d","Unknown, Unknown, Unknown",35,0.4,Bo3 4474: DeRandom vs chasmnaut - chasmnaut wins 2-1 (35min)
Bo3_4475,Mrfekry vs [Vip]Duxii,[Vip]Duxii,2-1,"https://api.bar-rts.com/replays/e2096c686cb18d43f4ae687bc3e3a34a,https://api.bar-rts.com/replays/c50d6c682ac970bd883f8ae8648f106a,https://api.bar-rts.com/replays/47116c68937b4d2a96bc02d0dc696277","Unknown, Unknown, Unknown",35,0.5,Bo3 4475: Mrfekry vs [Vip]Duxii - [Vip]Duxii wins 2-1 (35min)
Bo3_4476,[Blahaj]Victoria vs [Crd]CreedGuardian,[Blahaj]Victoria,2-1,"https://api.bar-rts.com/replays/42801e683905b556ffe0dbd849ae65dd,https://api.bar-rts.com/replays/c2821e681f62deb45f80d0b1b49a3b66,https://api.bar-rts.com/replays/4e861e6878aab7be4ee4b17afbdc2deb","Unknown, Unknown, Unknown",35,0.4,Bo3 4476: [Blahaj]Victoria vs [Crd]CreedGuardian - [Blahaj]Victoria wins 2-1 (35min)
Bo3_4477,Yutenshi vs therxy,Yutenshi,3-0,"https://api.bar-rts.com/replays/c1a43868f41e56895f7f25b78d75bbd2,https://api.bar-rts.com/replays/55a73868b273bb8eb4f350027e48dcda,https://api.bar-rts.com/replays/deaa386892bc6dcf37487d4ffa769b69","Unknown, Unknown, Unknown",35,0.4,Bo3 4477: Yutenshi vs therxy - Yutenshi wins 3-0 (35min)
Bo3_4478,TrainingDummy vs modulo,modulo,3-0,"https://api.bar-rts.com/replays/4622636831712906a4bec8fd0434eb70,https://api.bar-rts.com/replays/67326368781a7dcf552f581b09ec0742,https://api.bar-rts.com/replays/7a4e6368709e7738bd593f874646a98d","Unknown, Unknown, Unknown",35,3.1,Bo3 4478: TrainingDummy vs modulo - modulo wins 3-0 (35min)
Bo3_4479,Beanominator vs Ultragodzilla,Ultragodzilla,2-1,"https://api.bar-rts.com/replays/49b039680d7b870bec340bf0bd4d59db,https://api.bar-rts.com/replays/2ab2396824805cee24e253332df96055,https://api.bar-rts.com/replays/7eb539688f7f8a2a88e5eeeffcdd26f0","Unknown, Unknown, Unknown",35,0.4,Bo3 4479: Beanominator vs Ultragodzilla - Ultragodzilla wins 2-1 (35min)
Bo3_4480,[DmE]Hellontoast vs modulo,modulo,3-0,"https://api.bar-rts.com/replays/14b21b68bb32a10f3c43abe06af762f2,https://api.bar-rts.com/replays/5bc01b688f3957de46fbf0f881ab3720,https://api.bar-rts.com/replays/00121d68758b7eefe51f486cec094507","Unknown, Unknown, Unknown",35,25.0,Bo3 4480: [DmE]Hellontoast vs modulo - modulo wins 3-0 (35min)
Bo3_4481,Beanominator vs DeRandom,Beanominator,2-1,"https://api.bar-rts.com/replays/98c316682ba119a6b80934060e734eb4,https://api.bar-rts.com/replays/dbcf1b685865e0865fad366e83679fb5,https://api.bar-rts.com/replays/15d51b68ecc6f8fbff9b4936ae294f23","Unknown, Unknown, Unknown",35,92.3,Bo3 4481: Beanominator vs DeRandom - Beanominator wins 2-1 (35min)
Bo3_4482,Raider vs TheMicrowave,TheMicrowave,3-0,"https://api.bar-rts.com/replays/3acf1e681758bf83b31a53492a85ef9f,https://api.bar-rts.com/replays/fcd41e687b4c3c71dbce00615f6b0705,https://api.bar-rts.com/replays/69d81e680c85ae01e9d45d17ce1557e9","Unknown, Unknown, Unknown",34,0.7,Bo3 4482: Raider vs TheMicrowave - TheMicrowave wins 3-0 (34min)
Bo3_4483,[Crd]TheDirtyRag vs [Crd]Warriot,[Crd]Warriot,3-0,"https://api.bar-rts.com/replays/585b2f68dfe49ec5f6db589ba55b67bd,https://api.bar-rts.com/replays/680c32687c18cb5cc8f8217518bca573,https://api.bar-rts.com/replays/852f366839bd2a98af7e8ec3af9b2516","Unknown, Unknown, Unknown",34,124.3,Bo3 4483: [Crd]TheDirtyRag vs [Crd]Warriot - [Crd]Warriot wins 3-0 (34min)
Bo3_4484,Blodir vs TM_autopilot,TM_autopilot,3-0,"https://api.bar-rts.com/replays/4b7e4068bcb8d39ad017bc0e79c8a9e4,https://api.bar-rts.com/replays/6c8040688eee1946795156afdf7ef0ff,https://api.bar-rts.com/replays/3985406836a26187e4f42ef9117dc2ef","Unknown, Unknown, Unknown",34,0.5,Bo3 4484: Blodir vs TM_autopilot - TM_autopilot wins 3-0 (34min)
Bo3_4485,Yutenshi vs therxy,therxy,3-0,"https://api.bar-rts.com/replays/35493268bbcf61d3ccc5a14efe21a078,https://api.bar-rts.com/replays/164d3268505693ed37c6882a8639daef,https://api.bar-rts.com/replays/ee50326893e021d7856f77acbfc03339","Unknown, Unknown, Unknown",34,0.5,Bo3 4485: Yutenshi vs therxy - therxy wins 3-0 (34min)
Bo3_4486,plutonic vs tidy_yak,plutonic,2-1,"https://api.bar-rts.com/replays/03963b687885a7dd35382b7106a08478,https://api.bar-rts.com/replays/ad993b6817729cd050f6c37bee55b5e2,https://api.bar-rts.com/replays/fb9c3b6805bda36a425f007ab180903a","Unknown, Unknown, Unknown",34,0.5,Bo3 4486: plutonic vs tidy_yak - plutonic wins 2-1 (34min)
Bo3_4487,AnnaDrama vs NoPRO_Hat_without,AnnaDrama,2-1,"https://api.bar-rts.com/replays/05403f68bb897e385a2a38117374d636,https://api.bar-rts.com/replays/57443f68d778d56d6c794fb9249cfc66,https://api.bar-rts.com/replays/a5463f6830809d08757ee2f7658a00c1","Unknown, Unknown, Unknown",34,0.5,Bo3 4487: AnnaDrama vs NoPRO_Hat_without - AnnaDrama wins 2-1 (34min)
